     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       124.2228                 13.2323            236            236              0
       124.2500                 13.2352            232            228              1
       124.3149                 13.2422            239            237              1
       124.3797                 13.2491            247            245              0
       124.4443                 13.2560            251            250              0
       124.5092                 13.2629            240            240              0
       124.5738                 13.2698            237            235              0
       124.6385                 13.2768            245            244              1
       124.7033                 13.2837            243            241              2
       124.7682                 13.2906            235            233              0
       124.8331                 13.2975            237            235              0
       124.8979                 13.3044            233            229              1
       124.9628                 13.3114            237            233              0
       125.0277                 13.3183            242            239              1
       125.0926                 13.3252            234            231              1
       125.1574                 13.3321            225            223              1
       125.2224                 13.3390            240            233              1
       125.2500                 13.3420            238            233              1
       125.3149                 13.3489            212            211              0
       125.3799                 13.3558            223            221              1
       125.4449                 13.3627            215            214              1
       125.5098                 13.3697            217            213              2
       125.5748                 13.3766            229            220              3
       125.6398                 13.3835            230            230              0
       125.7047                 13.3904            228            225              2
       125.7696                 13.3973            227            224              1
       125.8344                 13.4043            212            207              3
       125.8994                 13.4112            217            217              0
       125.9643                 13.4181            227            223              2
       126.0291                 13.4250            233            226              1
       126.0938                 13.4319            216            214              0
       126.1588                 13.4389            216            212              0
       126.2235                 13.4458            225            219              0
       126.2500                 13.4486            220            218              1
       126.3148                 13.4555            221            214              3
       126.3795                 13.4624            243            238              2
       126.4442                 13.4694            232            232              0
       126.5089                 13.4763            235            235              0
       126.5736                 13.4832            235            232              0
       126.6383                 13.4901            240            239              1
       126.7033                 13.4970            236            235              0
       126.7681                 13.5040            244            239              2
       126.8331                 13.5109            237            235              0
       126.8981                 13.5178            248            243              1
       126.9628                 13.5247            236            236              0
       127.0275                 13.5316            228            227              0
       127.0924                 13.5386            252            250              0
       127.1571                 13.5455            233            230              0
       127.2219                 13.5524            249            249              0
       127.2500                 13.5554            247            246              0
       127.3149                 13.5623            239            238              0
       127.3799                 13.5692            241            239              0
       127.4447                 13.5762            239            237              0
       127.5095                 13.5831            236            233              1
       127.5743                 13.5900            241            241              0
       127.6390                 13.5969            248            248              0
       127.7037                 13.6038            242            242              0
       127.7684                 13.6107            230            229              0
       127.8333                 13.6177            245            244              0
       127.8982                 13.6246            249            247              1
       127.9630                 13.6315            250            249              0
       128.0277                 13.6384            244            244              0
       128.0924                 13.6453            248            246              2
       128.1572                 13.6523            242            239              1
       128.2221                 13.6592            242            242              0
       128.2500                 13.6622            239            237              1
       128.3147                 13.6691            233            231              1
       128.3797                 13.6760            227            227              0
       128.4447                 13.6829            237            236              0
       128.5095                 13.6899            238            236              0
       128.5743                 13.6968            240            239              0
       128.6390                 13.7037            242            240              0
       128.7039                 13.7106            241            241              0
       128.7687                 13.7175            236            235              0
       128.8334                 13.7244            241            240              0
       128.8980                 13.7314            235            235              0
       128.9628                 13.7383            236            233              1
       129.0275                 13.7452            229            226              3
       129.0922                 13.7521            230            228              0
       129.1570                 13.7590            227            223              1
       129.2219                 13.7660            234            232              1
       129.2500                 13.7690            238            237              1
       129.3148                 13.7759            235            235              0
       129.3796                 13.7828            243            238              1
       129.4444                 13.7897            239            238              0
       129.5091                 13.7967            231            229              0
       129.5740                 13.8036            243            241              0
       129.6387                 13.8105            251            247              2
       129.7035                 13.8174            234            234              0
       129.7684                 13.8243            241            238              1
       129.8332                 13.8312            222            221              0
       129.8980                 13.8382            232            228              1
       129.9629                 13.8451            221            219              0
       130.0277                 13.8520            230            228              1
       130.0925                 13.8589            231            230              0
       130.1574                 13.8658            221            220              0
       130.2223                 13.8728            236            232              2
       130.2500                 13.8757            232            231              1
       130.3148                 13.8826            234            232              0
       130.3798                 13.8896            225            219              5
       130.4445                 13.8965            241            239              1
       130.5093                 13.9034            233            231              2
       130.5742                 13.9103            236            232              3
       130.6391                 13.9172            231            227              1
       130.7038                 13.9241            246            241              4
       130.7687                 13.9311            222            221              0
       130.8336                 13.9380            246            246              0
       130.8983                 13.9449            221            218              2
       130.9632                 13.9518            236            235              0
       131.0280                 13.9587            227            223              1
       131.0930                 13.9657            225            222              2
       131.1579                 13.9726            225            223              1
       131.2227                 13.9795            232            230              1
       131.2500                 13.9824            237            235              1
       131.3148                 13.9893            232            232              0
       131.3797                 13.9963            235            234              1
       131.4446                 14.0032            230            228              0
       131.5095                 14.0101            228            228              0
       131.5742                 14.0170            231            229              1
       131.6389                 14.0239            244            242              0
       131.7036                 14.0309            241            240              0
       131.7684                 14.0378            248            248              0
       131.8332                 14.0447            247            246              0
       131.8980                 14.0516            247            245              1
       131.9627                 14.0585            237            237              0
       132.0275                 14.0654            250            245              2
       132.0923                 14.0724            253            249              1
       132.1570                 14.0793            243            241              1
       132.2217                 14.0862            242            240              0
       132.2500                 14.0892            238            237              0
       132.3148                 14.0961            233            230              3
       132.3797                 14.1031            235            234              1
       132.4444                 14.1100            242            241              0
       132.5093                 14.1169            247            247              0
       132.5740                 14.1238            243            238              3
       132.6388                 14.1307            248            246              0
       132.7037                 14.1377            242            241              0
       132.7686                 14.1446            244            244              0
       132.8333                 14.1515            245            243              2
       132.8982                 14.1584            245            244              0
       132.9630                 14.1653            249            249              0
       133.0280                 14.1723            255            254              1
       133.0929                 14.1792            245            242              0
       133.1578                 14.1861            239            236              1
       133.2226                 14.1930            242            241              0
       133.2500                 14.1959            232            232              0
       133.3148                 14.2029            240            238              1
       133.3794                 14.2098            229            228              0
       133.4443                 14.2167            235            235              0
       133.5092                 14.2236            238            237              1
       133.5741                 14.2305            247            242              4
       133.6390                 14.2375            243            242              1
       133.7037                 14.2444            237            237              0
       133.7685                 14.2513            242            242              0
       133.8334                 14.2582            248            244              1
       133.8982                 14.2651            243            243              0
       133.9631                 14.2720            247            244              1
       134.0278                 14.2790            236            236              0
       134.0926                 14.2859            248            248              0
       134.1574                 14.2928            244            244              0
       134.2223                 14.2997            233            232              0
       134.2500                 14.3027            245            244              1
       134.3150                 14.3096            242            240              1
       134.3797                 14.3165            242            242              0
       134.4446                 14.3234            230            228              0
       134.5094                 14.3304            243            243              0
       134.5741                 14.3373            243            243              0
       134.6389                 14.3442            254            254              0
       134.7035                 14.3511            248            246              1
       134.7683                 14.3580            249            248              0
       134.8330                 14.3649            233            233              0
       134.8977                 14.3719            240            236              1
       134.9626                 14.3788            241            239              0
       135.0273                 14.3857            240            237              2
       135.0922                 14.3926            243            242              0
       135.1570                 14.3995            243            243              0
       135.2217                 14.4065            249            247              0
       135.2500                 14.4095            241            240              0
       135.3149                 14.4164            249            246              3
       135.3797                 14.4233            246            242              2
       135.4445                 14.4302            232            231              0
       135.5092                 14.4372            242            240              1
       135.5741                 14.4441            236            235              0
       135.6389                 14.4510            231            229              0
       135.7038                 14.4579            237            237              0
       135.7687                 14.4648            239            238              0
       135.8336                 14.4718            228            227              0
       135.8985                 14.4787            240            240              0
       135.9632                 14.4856            242            242              0
       136.0281                 14.4925            236            233              0
       136.0929                 14.4994            240            239              0
       136.1576                 14.5064            239            238              0
       136.2225                 14.5133            246            245              0
       136.2500                 14.5162            252            250              1
       136.3148                 14.5231            235            230              0
       136.3795                 14.5300            235            234              1
       136.4444                 14.5370            244            243              1
       136.5092                 14.5439            236            233              1
       136.5741                 14.5508            241            240              0
       136.6391                 14.5577            236            235              1
       136.7040                 14.5646            230            226              3
       136.7689                 14.5716            240            234              2
       136.8339                 14.5785            234            233              1
       136.8987                 14.5854            234            233              1
       136.9634                 14.5923            225            223              0
       137.0283                 14.5992            238            237              0
       137.0931                 14.6062            236            234              1
       137.1581                 14.6131            238            236              1
       137.2229                 14.6200            246            243              1
       137.2500                 14.6229            240            239              0
       137.3148                 14.6298            237            236              1
       137.3796                 14.6367            240            237              2
       137.4445                 14.6437            242            238              0
       137.5092                 14.6506            236            235              0
       137.5739                 14.6575            249            248              0
       137.6386                 14.6644            245            244              0
       137.7034                 14.6713            234            232              0
       137.7681                 14.6782            240            240              0
       137.8328                 14.6852            232            229              1
       137.8978                 14.6921            249            246              0
       137.9626                 14.6990            234            232              1
       138.0274                 14.7059            236            236              0
       138.0923                 14.7128            241            241              0
       138.1572                 14.7198            245            240              1
       138.2219                 14.7267            254            252              1
       138.2500                 14.7297            241            240              0
       138.3149                 14.7366            245            243              1
       138.3796                 14.7435            244            243              0
       138.4444                 14.7504            234            233              1
       138.5093                 14.7574            246            245              0
       138.5739                 14.7643            249            246              1
       138.6388                 14.7712            248            246              2
       138.7035                 14.7781            232            232              0
       138.7683                 14.7850            237            235              1
       138.8331                 14.7920            235            235              0
       138.8979                 14.7989            246            245              0
       138.9628                 14.8058            244            243              0
       139.0274                 14.8127            255            252              2
       139.0921                 14.8196            242            241              0
       139.1569                 14.8266            250            250              0
       139.2217                 14.8335            241            240              0
       139.2500                 14.8365            248            246              2
       139.3148                 14.8434            249            248              0
       139.3796                 14.8503            253            253              0
       139.4445                 14.8572            247            247              0
       139.5094                 14.8642            244            243              0
       139.5742                 14.8711            249            249              0
       139.6390                 14.8780            261            261              0
       139.7038                 14.8849            238            238              0
       139.7688                 14.8918            233            232              0
       139.8336                 14.8988            237            236              0
       139.8984                 14.9057            237            233              1
       139.9633                 14.9126            239            239              0
       140.0282                 14.9195            236            235              0
       140.0930                 14.9264            235            233              0
       140.1579                 14.9334            247            246              0
       140.2228                 14.9403            247            246              0
       140.2500                 14.9432            242            240              1
       140.3148                 14.9501            242            241              0
       140.3796                 14.9570            237            236              1
       140.4446                 14.9639            237            236              0
       140.5095                 14.9709            224            224              0
       140.5745                 14.9778            230            226              0
       140.6394                 14.9847            227            226              1
       140.7043                 14.9916            229            227              2
       140.7693                 14.9985            231            231              0
       140.8342                 15.0055            239            239              0
       140.8992                 15.0124            246            243              1
       140.9640                 15.0193            240            238              2
       141.0288                 15.0262            241            241              0
       141.0937                 15.0331            241            238              2
       141.1585                 15.0401            242            242              0
       141.2234                 15.0470            241            236              1
       141.2500                 15.0498            232            226              2
       141.3148                 15.0567            238            236              0
       141.3795                 15.0636            234            232              0
       141.4445                 15.0706            243            242              0
       141.5094                 15.0775            235            235              0
       141.5742                 15.0844            234            233              0
       141.6392                 15.0913            240            240              0
       141.7042                 15.0982            239            238              0
       141.7689                 15.1052            249            247              0
       141.8338                 15.1121            253            253              0
       141.8985                 15.1190            243            243              0
       141.9632                 15.1259            247            247              0
       142.0280                 15.1328            251            251              0
       142.0926                 15.1398            254            254              0
       142.1574                 15.1467            239            238              1
       142.2224                 15.1536            247            247              0
       142.2500                 15.1565            253            251              1
       142.3147                 15.1635            248            248              0
       142.3794                 15.1704            242            242              0
       142.4441                 15.1773            237            237              0
       142.5088                 15.1842            258            258              0
       142.5735                 15.1911            250            250              0
       142.6382                 15.1981            246            246              0
       142.7028                 15.2050            252            251              1
       142.7678                 15.2119            247            247              0
       142.8326                 15.2188            258            257              0
       142.8974                 15.2257            248            248              0
       142.9622                 15.2327            250            248              2
       143.0269                 15.2396            255            255              0
       143.0917                 15.2465            262            260              0
       143.1565                 15.2534            254            252              1
       143.2212                 15.2603            254            252              1
       143.2500                 15.2634            252            252              0
       143.3147                 15.2703            240            237              1
       143.3795                 15.2773            249            247              2
       143.4444                 15.2842            247            245              0
       143.5091                 15.2911            262            261              0
       143.5739                 15.2980            260            260              0
       143.6387                 15.3049            252            250              0
       143.7033                 15.3118            245            245              0
       143.7682                 15.3188            255            254              0
       143.8330                 15.3257            253            252              1
       143.8977                 15.3326            252            249              1
       143.9624                 15.3395            249            249              0
       144.0271                 15.3464            251            251              0
       144.0918                 15.3534            236            236              0
       144.1565                 15.3603            257            257              0
       144.2213                 15.3672            249            248              0
       144.2500                 15.3703            243            242              0
       144.3148                 15.3772            238            238              0
       144.3797                 15.3841            247            244              1
       144.4445                 15.3910            253            253              0
       144.5092                 15.3979            247            247              0
       144.5740                 15.4049            238            237              0
       144.6387                 15.4118            249            248              0
       144.7035                 15.4187            254            253              1
       144.7683                 15.4256            237            232              4
       144.8330                 15.4325            255            254              1
       144.8979                 15.4395            253            250              1
       144.9625                 15.4464            251            250              0
       145.0271                 15.4533            247            247              0
       145.0918                 15.4602            243            240              1
       145.1565                 15.4671            250            246              2
       145.2211                 15.4740            242            241              1
       145.2500                 15.4771            239            238              0
       145.3148                 15.4840            238            238              0
       145.3796                 15.4910            250            250              0
       145.4444                 15.4979            239            236              2
       145.5092                 15.5048            248            246              0
       145.5739                 15.5117            239            237              0
       145.6388                 15.5186            246            242              1
       145.7036                 15.5256            235            234              0
       145.7686                 15.5325            239            237              1
       145.8334                 15.5394            238            236              1
       145.8984                 15.5463            243            237              2
       145.9631                 15.5532            235            235              0
       146.0279                 15.5602            241            239              1
       146.0927                 15.5671            240            239              0
       146.1575                 15.5740            240            237              2
       146.2222                 15.5809            245            243              0
       146.2500                 15.5839            227            226              1
       146.3149                 15.5908            246            245              0
       146.3798                 15.5977            233            230              2
       146.4446                 15.6046            233            232              0
       146.5095                 15.6116            243            237              3
       146.5742                 15.6185            234            228              2
       146.6390                 15.6254            242            239              0
       146.7040                 15.6323            242            238              1
       146.7689                 15.6392            233            233              0
       146.8337                 15.6462            247            246              1
       146.8985                 15.6531            238            238              0
       146.9635                 15.6600            240            239              0
       147.0284                 15.6669            229            227              0
       147.0933                 15.6738            231            229              0
       147.1582                 15.6808            233            232              0
       147.2230                 15.6877            214            212              2
       147.2500                 15.6906            223            220              2
       147.3148                 15.6975            227            222              3
       147.3797                 15.7044            227            223              1
       147.4446                 15.7113            226            218              3
       147.5094                 15.7182            223            222              0
       147.5743                 15.7252            225            222              0
       147.6392                 15.7321            219            217              1
       147.7043                 15.7390            234            233              0
       147.7692                 15.7459            233            230              1
       147.8341                 15.7528            234            234              0
       147.8989                 15.7597            230            224              3
       147.9637                 15.7667            242            242              0
       148.0284                 15.7736            234            228              1
       148.0932                 15.7805            224            223              0
       148.1579                 15.7874            231            231              0
       148.2226                 15.7943            216            214              1
       148.2500                 15.7973            231            229              0
       148.3148                 15.8042            227            225              1
       148.3795                 15.8111            235            235              0
       148.4444                 15.8180            250            250              0
       148.5092                 15.8249            239            235              1
       148.5740                 15.8319            249            247              0
       148.6387                 15.8388            238            238              0
       148.7035                 15.8457            230            228              2
       148.7682                 15.8526            233            232              0
       148.8330                 15.8595            247            243              1
       148.8978                 15.8665            234            231              0
       148.9625                 15.8734            230            230              0
       149.0272                 15.8803            242            242              0
       149.0921                 15.8872            245            245              0
       149.1568                 15.8941            243            242              0
       149.2217                 15.9010            239            239              0
       149.2500                 15.9041            250            250              0
       149.3148                 15.9110            230            230              0
       149.3796                 15.9179            246            244              0
       149.4445                 15.9248            237            234              0
       149.5093                 15.9318            236            233              0
       149.5743                 15.9387            232            230              1
       149.6393                 15.9456            237            235              0
       149.7041                 15.9525            239            237              1
       149.7690                 15.9594            232            230              0
       149.8339                 15.9664            230            226              1
       149.8987                 15.9733            239            232              2
       149.9637                 15.9802            232            228              1
       150.0286                 15.9871            230            230              0
       150.0934                 15.9940            234            233              0
       150.1584                 16.0009            229            226              0
       150.2233                 16.0079            234            234              0
       150.2500                 16.0107            238            234              1
       150.3149                 16.0176            234            234              0
       150.3799                 16.0245            234            229              1
       150.4446                 16.0315            240            239              1
       150.5093                 16.0384            247            243              2
       150.5741                 16.0453            233            232              0
       150.6389                 16.0522            253            251              1
       150.7037                 16.0591            238            237              1
       150.7686                 16.0661            236            234              0
       150.8335                 16.0730            232            230              1
       150.8984                 16.0799            242            238              1
       150.9633                 16.0868            229            227              0
       151.0283                 16.0937            228            227              0
       151.0931                 16.1007            243            241              1
       151.1579                 16.1076            245            244              0
       151.2227                 16.1145            239            238              1
       151.2500                 16.1174            244            242              1
       151.3149                 16.1243            233            231              0
       151.3799                 16.1313            238            237              1
       151.4448                 16.1382            243            241              1
       151.5096                 16.1451            231            229              0
       151.5746                 16.1520            234            228              2
       151.6395                 16.1589            239            236              1
       151.7044                 16.1659            231            225              3
       151.7692                 16.1728            238            232              1
       151.8341                 16.1797            234            224              8
       151.8990                 16.1866            218            214              0
       151.9638                 16.1935            218            216              0
       152.0286                 16.2004            235            229              2
       152.0934                 16.2074            232            228              2
       152.1582                 16.2143            236            232              1
       152.2231                 16.2212            233            229              1
       152.2500                 16.2241            234            228              1
       152.3149                 16.2310            233            227              2
       152.3799                 16.2379            236            232              1
       152.4447                 16.2448            229            227              1
       152.5095                 16.2518            237            235              1
       152.5745                 16.2587            242            236              2
       152.6394                 16.2656            234            231              1
       152.7041                 16.2725            243            243              0
       152.7690                 16.2794            216            214              0
       152.8339                 16.2864            231            229              0
       152.8989                 16.2933            231            228              0
       152.9638                 16.3002            225            225              0
       153.0287                 16.3071            230            228              1
       153.0936                 16.3140            223            221              1
       153.1584                 16.3209            228            227              1
       153.2232                 16.3279            239            239              0
       153.2500                 16.3307            224            223              0
       153.3149                 16.3376            230            230              0
       153.3798                 16.3446            234            234              0
       153.4447                 16.3515            244            240              1
       153.5096                 16.3584            236            236              0
       153.5745                 16.3653            237            237              0
       153.6394                 16.3722            237            237              0
       153.7042                 16.3792            238            237              0
       153.7691                 16.3861            231            229              1
       153.8339                 16.3930            235            232              0
       153.8988                 16.3999            232            232              0
       153.9636                 16.4068            229            229              0
       154.0284                 16.4138            244            243              0
       154.0931                 16.4207            247            244              2
       154.1580                 16.4276            237            236              0
       154.2228                 16.4345            244            239              3
       154.2500                 16.4374            228            227              1
       154.3150                 16.4443            248            244              1
       154.3799                 16.4513            249            245              0
       154.4448                 16.4582            229            228              0
       154.5097                 16.4651            244            244              0
       154.5745                 16.4720            239            237              0
       154.6395                 16.4789            238            237              1
       154.7045                 16.4859            241            237              1
       154.7693                 16.4928            247            247              0
       154.8343                 16.4997            238            236              1
       154.8992                 16.5066            240            238              1
       154.9641                 16.5135            220            219              1
       155.0289                 16.5205            227            226              0
       155.0937                 16.5274            242            242              0
       155.1586                 16.5343            247            244              1
       155.2234                 16.5412            237            236              0
       155.2500                 16.5441            227            225              1
       155.3148                 16.5510            242            239              0
       155.3797                 16.5579            240            236              1
       155.4446                 16.5648            227            227              0
       155.5095                 16.5717            230            227              1
       155.5743                 16.5787            222            221              0
       155.6391                 16.5856            232            232              0
       155.7039                 16.5925            237            237              0
       155.7687                 16.5994            244            241              1
       155.8336                 16.6063            232            232              0
       155.8984                 16.6132            245            244              0
       155.9633                 16.6202            242            238              2
       156.0281                 16.6271            240            240              0
       156.0928                 16.6340            244            243              0
       156.1577                 16.6409            241            240              1
       156.2225                 16.6478            234            233              0
       156.2500                 16.6508            246            246              0
       156.3147                 16.6577            235            233              1
       156.3795                 16.6646            240            240              0
       156.4443                 16.6715            226            225              0
       156.5091                 16.6785            220            220              0
       156.5739                 16.6854            235            235              0
       156.6387                 16.6923            230            228              0
       156.7035                 16.6992            229            228              1
       156.7683                 16.7061            231            230              0
       156.8331                 16.7131            235            230              1
       156.8980                 16.7200            238            235              3
       156.9628                 16.7269            229            229              0
       157.0276                 16.7338            228            227              0
       157.0925                 16.7407            229            226              1
       157.1573                 16.7477            236            234              2
       157.2223                 16.7546            229            227              0
       157.2500                 16.7575            228            226              1
